time,ecg
0.9400000000000001,0.19345964182186806
0.9440000000000001,0.2412378186461442
0.9480000000000001,0.20875705029693195
0.9520000000000001,0.16007335691884245
0.9560000000000001,0.1420743027214424
0.96,0.16628684367480762
0.964,0.13341715838691842
0.968,0.13786060227208943
0.972,0.1487157843865394
0.976,0.16129931152106408
0.98,0.1473780661998688
0.984,0.07497642614927646
0.988,0.13243708210093394
0.992,0.11467548697870948
0.996,0.11648694228430906
1.0,0.1480315076685868
1.004,0.057856678965757
1.008,0.0888979039289688
1.012,0.10811105488849157
1.016,0.04861950463024826
1.02,0.12803398572034896
1.024,0.10357324805606707
1.028,0.11110918033281103
1.032,0.06659849207326225
1.036,0.09722255768216621
1.04,0.10767199865627645
1.044,0.0910380248703679
1.048,0.08760536234413407
1.052,0.08030461934638503
1.056,0.048768672300451094
1.06,0.07147536997335831
1.064,0.07626890760401801
1.068,0.08679517754676451
1.072,0.09454608614502924
1.076,0.040377045361236485
1.08,0.06895840220621219
1.084,0.11442243352786674
1.088,0.05626475901366924
1.092,0.04693826070242177
1.096,0.07010557741360374
1.1,0.09163132471963313
1.104,0.0763110046679661
1.108,0.10689310935315577
1.112,0.08788180028737388
1.116,0.08519462449383958
1.12,0.08359414364140849
1.124,0.133543058799485
1.1280000000000001,0.0679662002921992
1.1320000000000001,0.0158978824180787
1.1360000000000001,0.10388152023813575
1.1400000000000001,0.05803848360837585
1.1440000000000001,0.07792291426341928
1.1480000000000001,0.105874410717652
1.1520000000000001,0.0261812224368713
1.156,0.03300811498581926
1.16,0.03032494879875266
1.164,0.05670053612012996
1.168,0.08602993520499455
1.172,0.08196845956545747
1.176,0.07472629832134063
1.18,0.03964573223551172
1.184,0.024709261816944834
1.188,0.08382953515566277
1.192,0.06625091079460706
1.196,0.09045134878136322
1.2,0.10581693471644112
1.204,0.1015240567029357
1.208,0.11946786837705672
1.212,0.10416032413332973
1.216,0.11489783080835615
1.22,0.09541551681962943
1.224,0.12009317404952198
1.228,0.13319062562003312
1.232,0.14746012087357338
1.236,0.12034177978736943
1.24,0.1538512600695292
1.244,0.14415424731857013
1.248,0.14913921945565314
1.252,0.16827315785438923
1.256,0.09699410403171091
1.26,0.12047358921017887
1.264,0.12077056393435456
1.268,0.0954389387139157
1.272,0.12687070493731997
1.276,0.15655760517221723
1.28,0.1317889193613166
1.284,0.14431291176626873
1.288,0.15871019557932436
1.292,0.1516266651049994
1.296,0.10842298233517877
1.3,0.14364068188101292
1.304,0.11193943015368743
1.308,0.08095118193470782
1.312,0.07479140262438667
1.316,0.0457278831280361
1.32,0.06200040166384041
1.324,0.07721482311989282
1.328,0.10082197487832749
1.332,0.11391314542542469
1.336,0.03180789478698301
1.34,0.0799281192309681
1.344,0.048182756681168365
1.348,0.08256359515196243
1.352,0.05929758684584445
1.356,0.01376911591757149
1.36,0.08778907263726787
1.364,0.054666398182454584
1.368,0.053911802604890466
1.372,0.033137744115524434
1.3760000000000001,0.04064368048317242
1.3800000000000001,0.07135061729116197
1.3840000000000001,0.05665045306772585
1.3880000000000001,0.05829391508919473
1.3920000000000001,0.04033426217226981
1.3960000000000001,0.0549340853941826
1.4000000000000001,0.029710223156861226
1.4040000000000001,0.05076110854256391
1.408,0.1985706079296916
1.412,0.2843754714089918
1.416,0.47616408024450263
1.42,0.6349661342239624
1.424,0.79613247476906
1.428,0.9560201538201393
1.432,1.1067314091228526
1.436,1.1803619664793628
1.44,1.1540535805534264
1.444,1.1218378011625318
1.448,1.0470791170647815
1.452,0.8511195946379722
1.456,0.7074187006734795
1.46,0.5212976813330159
1.464,0.35940661632214327
1.468,0.1755269213200318
1.472,0.031230581628748262
1.476,-0.061443980965132226
1.48,-0.07183085625393987
1.484,-0.058308966501086086
1.488,-0.04392545625276248
1.492,0.027764008935955355
1.496,0.029895772867457798
1.5,0.005874324128529666
1.504,0.06106375159861151
1.508,0.05159942169864542
1.512,0.05522426562330369
1.516,0.06983173952164433
1.52,0.09003328812758174
1.524,0.07482504078245376
1.528,0.1106305254308924
1.532,0.05144335420463914
1.536,0.08120206414585497
1.54,0.15519818577968358
1.544,0.10534799672811267
1.548,0.1375471388928549
1.552,0.10140368417742769
1.556,0.116241398331205
1.56,0.11113223305224164
1.564,0.11946031544048832
1.568,0.1078533488623869
1.572,0.13717637801992397
1.576,0.10940670978085085
1.58,0.15980922064445674
1.584,0.18307274313385546
1.588,0.17026582228628329
1.592,0.15448788888990717
1.596,0.17863443006297727
1.6,0.1732898653675324
1.604,0.21827555810877647
1.608,0.15521552875205366
1.612,0.19392734899941844
1.616,0.15876875491984882
1.62,0.18525203079377228
1.624,0.2707452653062228
1.6280000000000001,0.26503982615152316
1.6320000000000001,0.2256333407968443
1.6360000000000001,0.2116583732815222
1.6400000000000001,0.18830489865716687
1.6440000000000001,0.261682700040081
1.6480000000000001,0.34034647827246456
1.6520000000000001,0.28994729299392435
1.6560000000000001,0.2686947798723195
1.6600000000000001,0.3052541011645563
1.6640000000000001,0.26494999400175945
1.668,0.2983654912724679
1.672,0.3045646766195169
1.676,0.30037633215775256
1.68,0.32990966187288834
1.684,0.32562128968055093
1.688,0.33193561797783083
1.692,0.2906033390873753
1.696,0.32695420162244443
1.7,0.34905858663767747
1.704,0.2871653779671194
1.708,0.28370190866166695
1.712,0.32819300528559614
1.716,0.2831264711282397
1.72,0.32337323457101524
1.724,0.27699276896636327
1.728,0.3157805607519607
1.732,0.26867021609638514
1.736,0.26224670037191883
1.74,0.2928117533314046
1.744,0.24221633173997728
1.748,0.21713322603810725
1.752,0.21375003317359104
1.756,0.225280807759724
1.76,0.17160911250074806
1.764,0.22340993487743824
1.768,0.18282843642958727
1.772,0.20898270504277408
1.776,0.10937875789663723
1.78,0.14653159182867528
1.784,0.12115978074303754
1.788,0.13210568532411804
1.792,0.1437503294675702
1.796,0.12300715507609965
1.8,0.11924951864829529
1.804,0.12000047216736036
1.808,0.11989004213957588
1.812,0.07586976933502383
1.816,0.11024015930857897
1.82,0.1088457565768377
1.824,0.10195493912923384
1.828,0.0987442815134748
1.832,0.08020333656661544
1.836,0.1168326673658908
1.84,0.06514601396217216
1.844,0.06132211345124283
1.848,0.04424738102332843
1.852,0.026775155079149213
1.856,0.01610958622601596
1.86,0.027782264921983282
1.864,0.051256240402064085
1.868,0.05674076808426664
1.872,0.040358122646358095
1.8760000000000001,0.015705915817664867
1.8800000000000001,0.06117954439143326
1.8840000000000001,0.06115640983703281
1.8880000000000001,0.034941708899430136
1.8920000000000001,0.014136358484304144
1.8960000000000001,0.04069577029818173
1.9000000000000001,0.036209926401020234
1.9040000000000001,-6.451505436434746e-05
1.9080000000000001,0.031273459797229945
1.9120000000000001,0.03156699800017957
1.9160000000000001,-0.00048540212854089604
1.92,0.031696011272788205
1.924,-0.004418407742986026
1.928,0.0625265027608763
1.932,0.05266523497690425
1.936,0.012417306661382476
1.94,0.033009733559246114
1.944,-0.031088258652018634
1.948,-0.002353177742680186
1.952,0.01178279328671205
1.956,-0.010173079405474354
1.96,0.03994776034694566
1.964,0.07756194886450027
1.968,-0.004025818065687907
1.972,-0.0025310423772805304
1.976,0.02234239444470952
1.98,0.06286829608280259
1.984,-0.0015950677907703922
1.988,0.033964449028406216
1.992,0.0675075750388201
1.996,-0.019821592885033476
2.0,-0.002735062045041911
2.004,0.02700073409979998
2.008,0.025504097488601073
2.012,0.05542367159429447
2.016,0.04315244645421104
2.02,0.0031445281559679197
2.024,0.07128565617665525
2.028,0.04735863225834047
2.032,0.09247973968356352
2.036,0.04879244444203713
2.04,0.06032967716859322
2.044,0.10137532759305513
2.048,0.11028882807728274
2.052,0.10037596936085294
2.056,0.04914527186021986
2.06,0.11384800515164402
2.064,0.08262662575148391
2.068,0.11343906089197792
2.072,0.06497273417494528
2.076,0.10840093931235403
2.08,0.08046577813505568
2.084,0.07085379792862408
2.088,0.11418514690271303
2.092,0.09009274034829567
2.096,0.06062629627383115
2.1,0.11158974896429956
2.104,0.06334265867600525
2.108,0.06622188734634488
2.112,0.05839464708251631
2.116,0.027520065335664617
2.12,0.054350778050132005
2.124,0.02922430036751706
2.128,0.024863354471875827
2.132,0.05746797694495824
2.136,-0.00895221320509004
2.14,-0.04118104160537568
2.144,0.0619911511266185
2.148,0.08060894075006542
2.152,-0.0025534135348752648
2.156,-0.044898135841229085
2.16,-9.115821277971836e-05
2.164,0.004933976714746212
2.168,0.0041045711229251115
2.172,-0.026890963767933707
2.176,0.012581626991158786
2.18,0.016393045149016447
2.184,-0.02887936734572114
2.188,0.02281290208152529
2.192,0.04705682041861286
2.196,-0.00796981612935346
2.2,-0.025299266399296777
2.204,-0.027443578431195284
2.208,-0.017569673564195643
2.212,-0.06958647538860813
2.216,0.02601019036699785
2.22,0.11450053365275162
2.224,0.31669317204438946
2.228,0.43537254046962937
2.232,0.6588290183205925
2.236,0.7671200768270094
2.24,0.9739470132095748
2.244,1.0958155048650111
2.248,1.1373591039519988
2.2520000000000002,1.1707411512631887
2.2560000000000002,1.145968311950119
2.2600000000000002,1.005999455609983
2.2640000000000002,0.8226431986469047
2.2680000000000002,0.6766341942342103
2.2720000000000002,0.4507137970126515
2.2760000000000002,0.2746541382142407
2.2800000000000002,0.12506053711058374
2.2840000000000003,-0.033632373886615836
2.2880000000000003,-0.11430836319789497
2.2920000000000003,-0.10879841215442494
2.2960000000000003,-0.1431327104639879
2.3000000000000003,-0.17382752019570571
2.3040000000000003,-0.05925132188000244
2.308,-0.04744828140711563
2.312,-0.056018870159967524
2.316,-0.055824225672639866
2.32,0.015686830125050184
2.324,0.017078270951294185
2.328,0.07094059238521731
2.332,0.018626858175144295
2.336,0.018843614363744356
2.34,0.013775611400249703
2.344,0.047294692983122784
2.348,0.04378949106071034
2.352,0.056170440124038025
2.356,0.013762071574415648
2.36,0.026058494496533986
2.364,0.03546962639849119
2.368,0.07019671186231038
2.372,0.08635765560838846
2.376,0.04113976914454336
2.38,0.05395488638083451
2.384,0.08474909266116963
2.388,0.07554037952174524
2.392,0.1057364103844993
2.396,0.031085100805444688
2.4,0.08034096608395719
2.404,0.09535019015004295
2.408,0.06316068558730463
2.412,0.09867248485881325
2.416,0.10652240930074458
2.42,0.13902527551281196
2.424,0.18661013615043312
2.428,0.15953843635768952
2.432,0.1418788533587953
2.436,0.17300706145987252
2.44,0.21519414502740947
2.444,0.17890683823623985
2.448,0.18674359925467043
2.452,0.22448690403307048
2.456,0.21050074128505838
2.46,0.2451963806741253
2.464,0.2411494562858358
2.468,0.26308445218538135
2.472,0.21825002094807744
2.476,0.24664118334087232
2.48,0.2516940439582204
2.484,0.23586012218237407
2.488,0.2278267267277386
2.492,0.27906015048747
2.496,0.25221998405608403
2.5,0.24158822167011668
2.504,0.2700744600865863
2.508,0.29731056111004667
2.512,0.20304053258637056
2.516,0.21767218169379954
2.52,0.23415920394334339
2.524,0.29516005794542954
2.528,0.2584983899085842
2.532,0.25787519858232444
2.536,0.20169409226537185
2.54,0.2010236542511838
2.544,0.23849576810015155
2.548,0.2186894595140941
2.552,0.21559686055331678
2.556,0.18635284022338866
2.56,0.19475715064062776
2.564,0.18828251409261654
2.568,0.19224055579710228
2.572,0.1764500774279833
2.576,0.1040727211572345
2.58,0.08456538409995651
2.584,0.16201709298154837
2.588,0.15510437976818492
2.592,0.08360213147310083
2.596,0.051385730131827116
2.6,0.0972281520732149
2.604,0.11514760898520991
2.608,0.12633724160380067
2.612,0.07925836591354544
2.616,0.047211996261420586
2.62,0.03255909647924914
2.624,0.05391041226066502
2.628,0.037355623668664205
2.632,0.006166553469607074
2.636,0.07470967726981603
2.64,0.0683191957613828
2.644,0.05265130008064258
2.648,-0.005743410262610039
2.652,0.027151530293333788
2.656,0.01547167985425834
2.66,0.012455800466215888
2.664,0.03485111795240707
2.668,0.014116340082311288
2.672,0.006756750115573468
2.676,-0.0006633779078186602
2.68,-0.004779604557992999
2.684,-0.054376274043159166
2.688,-0.011857498552277766
2.692,-0.036694004625124135
2.696,-0.058573428400309935
2.7,0.019730054061164883
2.704,0.02532156599588259
2.708,0.012739706057119164
2.712,-0.022948143653921782
2.716,0.001334864690573534
2.72,-0.0272453804395236
2.724,-0.017502760827569835
2.728,-0.052741063169470304
2.732,-0.023113323520608204
2.736,-0.03422497522803449
2.74,-0.06305526143435836
2.744,-0.0264735954214567
2.748,-0.029733869863115686
2.7520000000000002,0.009816083325867107
2.7560000000000002,-0.015242342121345127
2.7600000000000002,-0.03187057099882791
2.7640000000000002,-0.020469799508748696
2.7680000000000002,-0.02797954314351901
2.7720000000000002,-0.04140576284101779
2.7760000000000002,-0.06574834331599695
2.7800000000000002,-0.0369140460531086
2.7840000000000003,-0.04622149307892609
2.7880000000000003,-0.06112415961648997
2.7920000000000003,-0.024234121425145215
2.7960000000000003,-0.029480660619771226
2.8000000000000003,-0.07825809377477765
2.8040000000000003,-0.030942936253592606
2.8080000000000003,-0.005099507228296395
2.8120000000000003,-0.010430006731285555
2.816,-0.01321722369647263
2.82,-0.03183891178842603
2.824,-0.04773732815892252
2.828,-0.05520322005354432
2.832,-0.025641029565666065
2.836,-0.02577103577665007
2.84,0.004144270817278407
2.844,0.007051223724418368
2.848,-0.0236218229535162
2.852,-0.05568922401003153
2.856,-0.03144430651055033
2.86,-0.008495588771948729
2.864,-0.008893252454767575
2.868,-0.015557855920156799
2.872,0.0035611654277606613
2.876,-0.011710608864125269
2.88,-0.002948036230260246
2.884,0.032610739601340456
2.888,0.019014564542636385
2.892,0.034416835400722864
2.896,0.03896606148939061
2.9,0.014864920743025374
2.904,0.04185448240611127
2.908,0.09162686351732943
2.912,0.022554199713252242
2.916,-0.0016257196925980877
2.92,0.011128989869166987
2.924,0.06357404994778589
2.928,0.0597110713199385
2.932,0.04608843182513082
2.936,0.07332799080605346
2.94,-0.022894278301393983
2.944,0.05406998655117649
2.948,0.07504358282529465
2.952,-0.005556695075276511
2.956,0.004501730562689226
2.96,-0.0055511038444412564
2.964,-0.009629789904639436
2.968,-0.0035437925702090887
2.972,0.027722714143525572
2.976,0.03075089311072543
2.98,-0.022388591007426947
2.984,0.03537435452410361
2.988,-0.016971391341031816
2.992,0.01601552294581579
2.996,-0.03477111865768852
3.0,-0.025453078047087484
3.004,-0.015498492972471722
3.008,0.05137811382875859
3.012,-0.014857511984249661
3.016,-0.05675110587207799
3.02,-0.00967764198190418
3.024,-0.037590523300470774
3.028,-0.04314860728261423
3.032,-0.015355292444302327
3.036,-0.0398851217627623
3.04,-0.02964588078542703
3.044,-0.03508082128112404
3.048,-0.03811159154402151
3.052,-0.05529771530070829
3.056,-0.12565307166421025
3.06,-0.04726411054975885
3.064,-0.04182700590998108
3.068,0.030704833470486782
3.072,0.19038931164990508
3.076,0.3588785893781057
3.08,0.5298742168887544
3.084,0.7578758240004979
3.088,0.8683099104454595
3.092,1.018900887198833
3.096,1.0997800870146268
3.1,1.1487445182433
3.104,1.1293843241953643
3.108,1.0009327756289499
3.112,0.8918120923542946
3.116,0.6922024671973699
3.12,0.45205601220253644
3.124,0.26333701824588407
3.128,0.13951757580537566
3.132,-0.00706479526638054
3.136,-0.09779060731055571
3.14,-0.13936211978004068
3.144,-0.14102936023723706
3.148,-0.11418447080860114
3.152,-0.14859167176806315
3.156,-0.12465640144381104
3.16,-0.0920621839192768
3.164,-0.03236937362433861
3.168,0.003084293434474604
3.172,-0.03668113951848869
3.176,-0.08443107272463374
3.18,-0.05427482729068547
3.184,-0.023045887290776546
3.188,-0.01480101945062098
3.192,-0.014493231780909726
3.196,-0.001642538829378423
3.2,-0.0005433279530509365
3.204,0.04366852311566871
3.208,0.003178424105753277
3.212,-0.0033526453385774244
3.216,0.033541536962626246
3.22,-0.005202229615796541
3.224,0.05492098543622965
3.228,0.05221581822548874
3.232,0.045930111953756306
3.236,0.09451738173088053
3.24,0.05267964617347126
3.244,0.13349440936611467
3.248,0.08252456697985432
3.2520000000000002,0.057816948837447424
3.2560000000000002,0.09819936858520982
3.2600000000000002,0.08435993740807536
3.2640000000000002,0.10746880798466277
3.2680000000000002,0.1434393167237916
3.2720000000000002,0.14987443397182595
3.2760000000000002,0.12782103596043884
3.2800000000000002,0.18332936915359893
3.2840000000000003,0.20278842813385672
3.2880000000000003,0.2169588052042056
3.2920000000000003,0.19643413844475963
3.2960000000000003,0.22406637828781495
3.3000000000000003,0.1573283034029105
3.3040000000000003,0.2104074792378672
3.3080000000000003,0.2023806387838119
3.3120000000000003,0.22738506859295118
3.3160000000000003,0.2148069501174749
3.3200000000000003,0.23692785683542553
3.3240000000000003,0.29949005845705334
3.3280000000000003,0.2509816585153843
3.332,0.26276649324570606
3.336,0.24793400772357693
3.34,0.2640592148109013
3.344,0.26994185998778747
3.348,0.27992356288937487
3.352,0.2910757140186382
3.356,0.30040601246296583
3.36,0.271309007092285
3.364,0.2818511552268617
3.368,0.23321565891785068
3.372,0.24903472671744914
3.376,0.2681331242707057
3.38,0.26686971501510337
3.384,0.25046319578742593
3.388,0.25880509244320204
3.392,0.2349705566032143
3.396,0.24315168654750025
3.4,0.2182768670759668
3.404,0.1996788678370475
3.408,0.20629979473663015
3.412,0.10884824635885239
3.416,0.18057947775601244
3.42,0.07644768973905772
3.424,0.1211503565245868
3.428,0.16420797111192156
3.432,0.14869176516727145
3.436,0.09649291537315535
3.44,0.10456995221176449
3.444,0.15363014503519723
3.448,0.09658766294018331
3.452,0.14945724706069113
3.456,0.0831835432127475
3.46,0.09146890209261567
3.464,0.12005069588113328
3.468,0.07372072059215667
3.472,0.031683048676349065
3.476,0.045532002816521616
3.48,0.04717282235064691
3.484,0.014102660852231073
3.488,0.034466410524854496
3.492,0.010439282419429648
3.496,0.045466591876726026
3.5,0.024821366980801163
3.504,0.018822561940043253
3.508,0.017613744180207225
3.512,0.01565994026486745
3.516,0.020486301999657563
3.52,-0.0167758216345655
3.524,-0.014406816243954453
3.528,0.03502819379394619
3.532,-0.011760759397820293
3.536,-0.04064763589935769
3.54,0.01017984280423272
3.544,0.015163557571757483
3.548,-0.03791125119312743
3.552,-0.0018488673475220534
3.556,0.00787499430789445
3.56,0.0039293293927297485
3.564,0.01556808576922147
3.568,-0.03792215370181643
3.572,-0.0019047820051666282
3.576,-0.020155319327806006
3.58,-0.01910921236768536
3.584,0.020339932858727667
3.588,0.0333450194615805
3.592,0.03418647060989437
3.596,0.020079865065414104
3.6,-0.009726186069958228
3.604,0.007676861450453518
3.608,0.016015023029434264
3.612,-0.0069881942301219906
3.616,-0.008713957296632427
3.62,0.014551500221144592
3.624,-0.0015656166062045622
3.628,-0.02022641886806787
3.632,-0.019124950363170787
3.636,0.005205067107928292
3.64,-0.0045450955035551835
3.644,0.009926480825450485
3.648,0.016350295845127764
3.652,-0.01644221529886629
3.656,0.010074138364281122
3.66,0.006809242155312601
3.664,-0.027303096780135025
3.668,0.038044233423603926
3.672,-0.016888295034798384
3.676,-0.04710487666157663
3.68,-0.025169273989007458
3.684,-0.01769251767214998
3.688,0.008361918973188234
3.692,-0.005161310914176829
3.696,-0.006911647508286574
3.7,0.02508039151282481
3.704,0.026574249968166888
3.708,0.027028710485327866
3.712,0.026021574922835272
3.716,0.03318441987868414
3.72,-0.024550812070612018
3.724,0.029850856959892723
3.728,-0.012222176549275245
3.732,0.041946269413569576
3.736,0.0447737808126244
3.74,0.08283943358984719
3.744,0.09813573983857374
3.748,0.07714164277270427
3.7520000000000002,0.057916998954900864
3.7560000000000002,0.08521507961537002
3.7600000000000002,0.06970975942091912
3.7640000000000002,0.091833329044907
3.7680000000000002,0.11662619611497348
3.7720000000000002,0.07221588669873191
3.7760000000000002,0.10428590880828109
3.7800000000000002,0.10587924651137282
3.7840000000000003,0.06885451385649473
3.7880000000000003,0.11203311322353418
3.7920000000000003,0.0944250476161198
3.7960000000000003,0.07299083133254303
3.8000000000000003,0.05224721117536023
3.8040000000000003,0.0503519904404532
3.8080000000000003,0.05086346620210666
3.8120000000000003,0.06545904294691668
3.8160000000000003,0.020598085575866308
3.8200000000000003,0.05615858448696083
3.8240000000000003,0.015255800194169243
3.8280000000000003,0.034807110540054385
3.8320000000000003,0.0318454484988714
3.8360000000000003,0.08478219050458938
3.84,-0.007863000916332855
3.844,0.06674952874954493
3.848,0.029622036757479004
3.852,0.027603132259884196
3.856,0.01695525528285417
3.86,0.029978999593451336
3.864,0.020144502171581702
3.868,0.0577998966291559
3.872,0.002816332165742997
3.876,0.04035865105325109
3.88,0.0018089236282239837
3.884,0.022369709636936477
3.888,-0.005008554657341686
3.892,0.025353907693356575
3.896,0.04498801083000199
3.9,0.006008128642257849
3.904,-0.001493695229064092
3.908,-0.03591458298330171
3.912,-0.018512059581983382
3.916,-0.026160580139852927
3.92,0.06367748270467834
3.924,0.206688875267442
3.928,0.37467464097450354
3.932,0.5671746867401761
3.936,0.6455633727523734
3.94,0.8552860035309457
3.944,0.9587368569969075
3.948,1.0354028699100406
3.952,1.0822811708656812
3.956,1.0547300483300597
3.96,0.9903796042880199
3.964,0.863758688126098
3.968,0.6822799941678447
3.972,0.49857002439249903
3.976,0.37792380855117935
3.98,0.20348148560841983
3.984,0.07396511439748185
3.988,-0.0031144040759703245
3.992,-0.04225545016682224
3.996,-0.078227991935051
4.0,-0.08754585961527149
4.0040000000000004,-0.014917180238851555
4.008,0.016458847510651502
